video_id	title	info	tags	duration	category
4343	Firefighter: I suspect they're taking my job and have evidence	http://3g.163.com/v/video/VY8893TIB.html Reprint excerpts from Ren Zhengfei's previous CCTV interview	[5539, 4177, 2726, 1519, 2932, 1863, 1524, 5460, 4468, 2441, 1404, 5575, 3042, 2236, 3820, 3846, 2953, 3949, 639, 1074]	119	4
4344	The swindler called the police, read the address, hang up in seconds	There are no beautiful girls in HIT!	[2094, 5774, 361, 730, 753, 2419, 2919, 4468, 3164, 5472, 1841, 2690, 3095, 3820, 2907, 4326, 585, 5152, 1074]	66	3
4345	One dares to teach and the other dares to fight	Crazy!!! Source: Cold against the Water &&amp;Tang Shiyi: Absolute Deduction of Hongyin and Yulinling&amp;& Tang Shiyi: Luoyang Old Story Tang Shiyi:Dream back to Chang 'an, Moon and Moon Luoshen, Jade Dance, Xihe Sword National Treasure&amp;amp; Yin Shuo, Meng Qingyang: Heart Ying Hu Xuan Meng Qingyang:Only this green, flying sky music and dance Henan TV:Five stars out of the east: meet dunhuang bgm:The Elephant King (Special Edition)-Kwan Ta-chou	[462, 5677, 468, 1327, 6094, 1454, 3171, 5074, 4714, 4017, 2385]	60	0
4346	Up.　　　　fly	Chess Blitzkrieg-Andrew Tang vs. Alireza Firozuja, both of the world's top blitzkrieg players	[1390, 4818, 5953, 4050, 5751, 5080, 3407, 1454, 3263, 5074, 1810, 5019, 1811, 5691]	121	1
4347	Ren Zhengfei has a supervisor who wastes 100 billion yuan. Huawei has made a major breakthrough in semiconductors.	I've been doing it for a long time. I hope everyone can join me! Hit the belt on the public screen!! BGM: youngboss 2.0 (accompaniment)	[2565, 1052, 3370, 5154, 2236, 2726, 1865, 2426, 3205, 1074, 1695]	72	5
4348	When Shanghai Ocean and Henan Industry rolled up in the final, Hefei University of Technology gave up the inner volume directly and competed for rice! I seriously doubt that there are no girls in HeGong University!	The video was blocked several times after chattering and learned that it involved lucky behavior, that is, crab mating	[608, 3038, 2087, 5896, 2231, 144, 1474, 639, 644, 4055, 2837]	66	3
4349	National team: none can play!!!	You believe what Nestle says!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Ask for three companies!!! Ask for attention!!! Three companies!	[4333, 830, 3084, 1644, 4055, 3355, 1638, 555, 2386, 3180, 657, 711, 2957, 297, 3299, 3471, 4991, 4624, 4165, 1096]	178	3
4350	Chess Blitzkrieg-Andrew Tang vs. Alireza Firozuja, both of the world's top blitzkrieg players	Original animation: Campus boy video can be carried, need to indicate the source, like this video on the point of praise ~	[1507, 1460, 3837, 5074, 3463, 2426, 680]	84	0
4351	[President of Xiaochao] Once a day, you can fill the sky	"Original play: ""Campus Boy"" dubbing/copywriting:A nine humble day even smaller UP, online and so on a three"	[1402, 3878, 5683, 2000, 1909, 5739, 772, 2147]	108	2
4352	Is it true that the favorite wife crab of the chattering fire is true?	Why does 200,000 spoonfuls of caviar become an affordable home dish in the hands of the China	[3394, 289, 1507, 4693, 4094, 3489, 2472, 2479, 6043, 1264, 859, 3559]	156	5
4353	Policeman: We don't use violence to enforce the law (load	Game by hola hana download:BV1Ma4y177Fx	[5207, 5875, 1413, 3331, 5927, 5085, 1203, 621, 5862, 6000, 1412, 3687, 3820, 4312, 1849, 3978, 3899, 3695, 3949, 1576]	164	6
4354	Green Tea Woman VS Science Man	"Recently, I improved the picture of the self-made steam game ""Original Stone Plan,"" and then made a new promotional video. The game is on sale at steam, and there will be a wave of price increase in the official version. Now I buy it to earn the steam address of the original stone plan:https://store.steampowered.com/app/1017410"	[1091, 5700, 3978, 1203, 803, 3899, 3687, 621, 3331, 2174, 4312]	124	6
4355	My father urged me to study like this	The latest progress of Emperor, expected to be shipped in May	[447, 4035, 2116, 1229, 2449, 746, 508, 1203, 3899, 3687, 1377, 2331, 3820, 2147, 4326, 259]	66	6
4356	Why does 200,000 spoonfuls of caviar become an affordable home dish in the hands of the China	http://tieba.baidu.com/p/5646079353? share=9105&amp;fr=share&amp;see_lz=0&amp;sfc=copy&amp;client_type=2&amp;client_version=9.4.8.4&amp;st=1525182764&amp;unique=AA3F7F140ADFE536E5510491C954F6DE When Jobs demonstrated the first slide to unlock, the world was boiling!	[2435, 5745, 2865, 3194, 2347, 5649, 2989, 4849, 2472, 4508, 3931, 1277, 1191, 1264]	89	5
4357	The original god configuration is too high to play? Why don't you try this super-low version!	I've only been upgraded for less than 10 days.	[4329, 1128, 1791, 5844, 1587, 3482, 143, 1268, 5074, 3527, 104, 4189, 3324, 2181, 2618]	150	1
4358	"New promotional video for indie game ""The Original Stone Project"	We did Undertale's BGM with pure vocals. Director: Napkinsmusic We are the acapella vocal group MayTree May Tree, formed in 2000. If you like it, pay attention to it three times!	[330, 5051, 3386, 209, 1779, 428, 4299, 143, 5074, 4729, 57, 1283, 3324, 2181]	118	1
4359	Evolve, Emperor! Are your memories coming back? Aofei Entertainment authorized finger animation XHeatboy armor warrior Emperor Xia latest progress!	We used pure vocals to recreate the sound effects of the 1981 classic Donkey Kong. Director: Napkinsmusic We are the acapella vocal group MayTree May Tree, formed in 2000. If you like it, pay attention to it three times!	[1803, 4217, 1203, 1507, 63, 1315, 2886, 1559, 2249, 2277, 3301, 5085]	61	6
4360	When Jobs demonstrated the first swipe to unlock the lock, the whole world went wild! When Lao Luo demonstrated the TNT workstation, the whole world was boiling!	"We did a pure vocal rendition of Harry Potter:Magic awakes ""dance music"" first encounter,""your five-star sss? We're the acapella vocal group MayTree, founded in 2000. If you like it, pay attention to it three times!"	[5595, 5493, 1055, 2758, 989, 4208, 4319, 5154, 1051, 4508, 2726, 4189, 99, 7, 4692, 3558, 3594]	88	5
4361	Mate40Pro is stuck in the sky after rising to Hongmeng. The smoothness is not as good as Mate10 four years ago. What are you doing?	We performed the theme song of the Champions League with pure voice. Director: Napkinsmusic We are the acapella vocal group MayTree May Tree, formed in 2000. If you like it, pay attention to it three times!	[4269, 1830, 5314, 141, 1296, 2004, 5154, 4508, 2726, 4189, 85, 3558, 2231]	76	5
4362	"Start the trial! Vocal interpretation of UndertaleSans ""Megalovania""[MayTree]"	Thank you for your support! Our fans in Station B have exceeded 300,000! We will continue to work hard, continue to interpret good music for everyone, draw beautiful flat, sing loud guns. We have played the ringtones of Huawei, Xiaomi and Oppo for China fans. I hope you like it. This video is non-commercial cooperation and does not contain any brand promotion information. We are the acapella vocal group MayTree, founded in 2000. If you like it, pay attention to it three times!	[2435, 6096, 2913, 950, 1317, 5472, 1528, 2416, 3182, 4628, 381, 5074, 4396, 1955, 3986, 1152, 2675]	83	0
4363	Take you back to the fun days of Little Overlord with vocals [MayTree]	"Today, we send you a special song, from the fashion sports brand Xtep adapted the latest song ""Xtep love to special you,"" everyone is unique ""special"" existence, please enjoy the light! We're the acapella vocal group MayTree, founded in 2000. If you like it, pay attention to it three times!"	[6096, 1939, 2759, 1097, 1317, 1086, 989, 2957, 1528, 1453, 2282, 4396, 938, 5079, 4734]	74	0
4364	Pure vocal interpretation of Harry Potter dance song, who is the DNA of the golden circle moved? [MayTree]	We did the survival of the jedi theme with pure vocals. Although in other platforms is advertising content, but because the song is too good to listen to, so I want to share with you. We're the acapella vocal group MayTree. If you like it, pay attention to it three times!	[3282, 4396, 456, 6096, 2856, 1317, 2657, 1528, 4734, 2681, 1389, 849, 237, 1910, 1955, 4189, 4130, 1460, 3083, 1709]	98	0
4365	This year's Champions League, we're going to play with voices.	"We played the theme song of the American TV series ""The Big Bang Theory"" with pure voice. Director: Napkinsmusic We are the acapella vocal group MayTree May Tree, formed in 2000. If you like it, pay attention to it three times!"	[2435, 6096, 4990, 2262, 950, 1317, 1593, 1528, 4396, 1774, 5563]	73	0
4366	[300,000 fans thank you special] Voice deduces domestic mobile phone ringtone [MayTree May Tree]	We used pure voice interpretation of the major manufacturers opening melody. Director: Napkinsmusic We are the acapella vocal group MayTree May Tree, formed in 2000. If you like it, pay attention to it three times!	[21, 361, 5154, 4396, 2726, 6096, 3660, 1509, 1317, 1086, 1935, 1528, 3558, 1327, 194, 2675, 2435, 6004, 1051, 2298]	93	5
4367	"Pure vocal interpretation of ""Xtep's love to special you"" sings a non-general feeling! [MayTree]"	Thank you!! We're the acapella vocal group MayTree. If you like it, pay attention to it three times!	[2262, 4536, 361, 307, 5443, 4396, 678, 2883, 6096, 1317, 1086, 2657, 1528, 5223, 1955, 2435, 3083, 3367, 1400, 1709]	104	0
4368	(Non-station B advertisement) Pure voice interpretation of the theme song of Jedi Survival! Let's eat the chicken! [MayTree]	We played the theme song from the Avengers series with pure vocals. Director: Napkinsmusic We are the acapella vocal group MayTree May Tree, formed in 2000. If you like it, pay attention to it three times!	[1128, 4396, 1413, 2883, 6096, 1317, 1528, 1283, 330, 1760, 2817, 6094, 4420, 1955, 2435, 3083, 3019, 1709, 5067]	117	0
4369	"Vocal interpretation of the theme song of American TV series ""The Big Bang Theory""! It really sounds like an explosion ~[MayTree]"	HappyHalloween🎃We performed the soundtrack of the stop-motion animated film Ghost Mother with pure voice. I wish you a happy Halloween ~ we recently issued a piece of the frequency of such high do not know if you have seen it ~ we think we sing in Chinese how? Friends who haven't seen it yet can go to see the last video. We are the acabella vocal group MayTree, founded in 2000. If you like it, pay attention to it three times!	[361, 6045, 4396, 6096, 1317, 1244, 2657, 1528, 4430, 1283, 1353, 1716, 5043, 2435, 2946, 4077, 1568, 3083, 1709]	61	0
4370	Come on! Let 's go to the cinema ~ Vocal interpretation of the opening melody of major manufacturers [MayTree]	We played the theme song from the Pirates of the Caribbean series with pure vocals. Director: Napkinsmusic We are the acapella vocal group MayTree May Tree, formed in 2000. If you like it, pay attention to it three times!	[2435, 6096, 386, 5413, 2831, 1477, 3040, 1317, 1568, 3083, 1528, 6045, 3949, 4396, 4507, 1709, 5085]	112	0
4371	Thank you for your support all the time! [MayTree]	We did the SpongeBob theme song with pure vocals. We're the acapella vocal group MayTree. If you like it, pay attention to it three times!	[2435, 6096, 521, 1317, 3083, 5060, 1528, 6045, 3687, 5213, 4396, 1200, 1283, 1709]	84	2
4372	"Avengers, gather! Vocal interpretation of ""Avengers"" series theme song [MayTree]"	We used pure human voice to interpret the sound effects of the game Plants vs. Zombies. Director: Napkinsmusic We are the acapella vocal group MayTree May Tree, formed in 2000. If you like it, pay attention to it three times!	[2435, 6096, 2759, 361, 3394, 1802, 362, 2718, 1317, 4208, 1619, 4583, 1528, 1716, 4396, 1413, 4366, 5731]	88	0
4373	"HappyHalloween🎃this pure voice interpretation stop animation movie ""Ghost Mother"" soundtrack! [MayTree]"	We did the animated League of Legends:The Battle of the Two Cities. The plot is good and the music is good! We're the acapella vocal group MayTree. If you like it, pay attention to it three times!	[2435, 6096, 3200, 361, 657, 519, 1906, 3040, 1086, 2657, 3083, 6045, 3282, 1317, 1528, 4396, 1955, 1709]	95	6
4374	"Captain Jack is back! Voice interpretation of ""Pirates of the Caribbean"" series theme song [MayTree]"	Let the humorous Sichuan dialect to your life solution decompression, like the little cute remember to give a triple yo! [This video material comes from the Internet and is dubbed by Wang Xingren]	[2831, 6096, 2435, 950, 1317, 6024, 329, 1392, 1528, 1716, 4396, 6038]	83	0
4375	Pure voice interpretation of animation classic SpongeBob theme song! [MayTree]	Pay attention to the RMB at home!	[6096, 2262, 4441, 1317, 3083, 1528, 6045, 5443, 5213, 4396, 1709, 2013, 4053]	68	2
4376	"The zombies are coming! Voice interpretation of ""Plants vs Zombies"" game sound effect [MayTree May Tree]"	Beautiful video	[4365, 3055, 509, 3083, 1461, 1317, 2657, 1528, 6045, 343, 4658, 3096, 5086, 2598, 4396, 1954, 1709, 2298]	109	0
4377	"Animation ""League of Heroes: Battle of Two Cities"" theme song! Sounds good ~[MayTree]"	Reading her response in Zheng Shuang's tone, everything seems much more reasonable ...	[1509, 2262, 5953, 3040, 1317, 3083, 2856, 1528, 6045, 4187, 4469, 4396, 4949, 5691, 1709, 3532]	81	1
4378	Xixi air-conditioning nine yuan nine free of postage, I robbed three!	BGM: onemorenight material mainly comes from @ lingkites live high-energy fine scissors @ lingyin studio [lingkites rap] series ↓ phase I:av63096724 phase ii:(this video) phase 3: av65956907 phase 4:av67661207 v:av69418652 issue 6:av74350995 issue 7:av78310568 issue 8:av83911053 issue 9:BV1yK411L7ay Phase 10:BV1A5411474E XI:BV1vC4y1W7Jz XII:BV11Z4y1u7Er	[5191, 2241, 2208, 2003, 219, 4896, 4841, 1143, 4401, 4248, 920, 2236, 144, 2334, 2033]	123	2
4379	Roommates can do anything but study	This is the voice of the home direction VC home:BV1xU4y1V7WU/Ava all-in-one machine is all she got the thief fierce! Arrangement/Composition/Lyricism/Mixing/Painting/PV:Evalia	[361, 4657, 585, 440, 6009, 678, 2236, 2294, 4423, 1691, 412, 3694]	85	2
